Mycobacterium smegmatis bacteriophage (ATCC 11759-B1),$376.00,$319.60,unavailable,unavailable,1,freeze-dried,"ATCC  1395: Middlebrook 7H9 broth with ADC enrichment
ATCC  173: Middlebrook 7H10 agar with Middlebrook OADC enrichment",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage MS2 (ATCC 15597-B1),$72.00,$61.20,unavailable,MS2,1,freeze-dried,ATCC  271: Escherichia medium,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,"Water testing
Control Culture Ref USEPA Manuual of Method for Virology, Chapeter 16. Washington, DC:Environmental Protection Agency;EPA EPA 600/4-84/013 (N16), 2001
coliphages in water Ref 9224 C: Male-specific coliphage assay using Escherichia coli Famp. Washington, DC:American Public Health Association;Standard Methods for the Examination of Water and Wastewater, 2005 APHA9224 - Detection of Coliphages;.
control strain RefEnvironmental Protection Agency Male-specific (F+) and Somatic Coliphage in Water by Two-Step Enrichment Procedure. Washington, DC:Environmental Protection Agency;EPA EPA Method 1601, 2001 RefEnvironmental Protection Agency Male-specific (F+) and Somatic Coliphage in Water by Single Agar Layer (SAL) Procedure. Washington, DC:Environmental Protection Agency;EPA EPA Method 1602, 2001
detection of bacteriophages Ref Water quality --- Detection and enumeration of bacteriophages --- Part 1: Enumeration of F-specific RNA bacteriophages [BS EN ISO 10705-1:2001]. London, UK:British Standards Institution;British Standard BS 6068-4.11:1996.
testing Ref Inactivation of MS2 virus in Drinking Water. Washington, DC:Environmental Protection Agency;EPA EPA NSF 02/03/EPADWCTR. Ref Protocal for Equipment Verification Testing for Physical Removal of Microbiological and Particulate Contaminants. Washington, DC:Environmental Protection Agency;EPA EPA 05/9205/EPADWCTR."
Pseudomonas aeruginosa bacteriophage 2 (ATCC 14203-B1),$376.00,$319.60,unavailable,Phage 2,1,freeze-dried,ATCC  1325: Berk’s,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,"Phage therapy research RefMcVay CS, Velasquez M, Fralick JA. Phage Therapy of Pseudomonas aeruginosa Infection in a Mouse Burn Wound Model. Antimicrob. Agents Chemother. 51(6): 1934-1938, 2007."
Escherichia coli bacteriophage T3 (ATCC BAA-1025-B1),$376.00,$319.60,unavailable,T3,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Cutibacterium acnes bacteriophage (ATCC 29399-B1),$376.00,$319.60,unavailable,unavailable,2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium sporogenes bacteriophage 71 (ATCC 17886-B4),$376.00,$319.60,unavailable,71,1,freeze-dried,ATCC  51: AC Broth,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 88 (ATCC 33742-B1),$376.00,$319.60,unavailable,88,1,frozen,ATCC  1418: Phage 88,"Temperature: 37Celsius 
Atmosphere: Aerobic",-80Celsius  or colder,Assay of methicillin-resistant strains
Bacteroides fragilis bacteriophage B56-3 (ATCC 700786-B1),$376.00,$319.60,unavailable,B56-3,2,freeze-dried,unavailable,unavailable,unavailable,"Detection ofDetection of bacteriophagesReference phage for ISO 107054, Standard Method for Detection and Enumeration of Bacteriophages Infecting Bacteroides fragilisWater testing"
Escherichia coli bacteriophage PR772 (ATCC BAA-769-B1),$402.00,$341.70,unavailable,PR772 (HER 221),1,frozen,ATCC  18: Trypticase Soy Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage Q-β (ATCC 23631-B1),$402.00,$341.70,unavailable,Q-beta,1,freeze-dried,ATCC  603: TYG medium,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacillus subtilis bacteriophage SPO1 (ATCC 27370-B1),$376.00,$319.60,unavailable,SPO1,1,frozen,ATCC  265: Enriched nutrient broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage lambda standard (ATCC 23724-B2),$402.00,$341.70,unavailable,λ standard,1,freeze-dried,ATCC  595: TNT medium,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacteroides fragilis bacteriophage B40-8 (ATCC 51477-B1),$376.00,$319.60,unavailable,B40-8,2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Reference phage for ATCC 51477
Bacillus subtilis bacteriophage S-a (ATCC 15841-B1),$376.00,$319.60,unavailable,S-a,1,freeze-dried,ATCC  3: Nutrient agar or nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Lactobacillus plantarum bacteriophage (ATCC 8014-B2),$402.00,$341.70,unavailable,unavailable,1,freeze-dried,ATCC  416: Lactobacilli MRS Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacillus anthracis bacteriophage WIP-1 (ATCC BAA-1254-B2),$376.00,$319.60,unavailable,Wip1,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature:  30Celsius  Atmosphere:  Aerobic,unavailable,unavailable
Enterococcus faecalis bacteriophage VD 13 (ATCC 29200-B1),$376.00,$319.60,unavailable,VD13,1,freeze-dried,unavailable,unavailable,unavailable,unavailable
Escherichia coli bacteriophage Mu-1  (ATCC 23724-B9),$376.00,$319.60,unavailable,Mu-1,1,frozen,ATCC  595: TNT medium,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage Phi X174 (ATCC 13706-B1),$251.00,$213.35,unavailable,Phi X174,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Control CultureResistance TestingColiphages in waterControl strainDetection of bacteriophagesReporter constructTestingTesting polyethylene filmWater testing
Escherichia coli bacteriophage M13 (ATCC 15669-B1),$402.00,$341.70,unavailable,M13,1,freeze-dried,"ATCC  274: Tryptone broth, 1%",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 52 (ATCC 27692-B1),$67.00,$56.95,unavailable,CDC 52,1,frozen,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Streptococcus sp. bacteriophage 118 (ATCC 19951-B2),$376.00,$319.60,unavailable,118,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage lambda C-17 (ATCC 23724-B1),$376.00,$319.60,unavailable,Lambda C-17,1,freeze-dried,unavailable,unavailable,unavailable,unavailable
Staphylococcus aureus subsp. aureus bacteriophage CDC 52A (ATCC 27693-B1),$235.00,$199.75,unavailable,CDC 52A,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius . Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Enterococcus faecalis bacteriophage 42 (ATCC 19948-B1),$376.00,$319.60,unavailable,42,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage PB-1 (ATCC 15692-B3),$402.00,$341.70,unavailable,PB-1,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Mycobacterium fortuitum subsp. fortuitum bacteriophage Minetti (ATCC 23052-B1),$550.00,$467.50,unavailable,Minetti,2,freeze-dried,unavailable,unavailable,unavailable,unavailable
Vibrio cholerae bacteriophage 145 (ATCC 14100-B2),$376.00,$319.60,unavailable,145,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Salmonella enterica subsp. enterica serovar Typhi bacteriophage Vi I (ATCC 27870-B1),$376.00,$319.60,unavailable,Vi I,1,frozen,unavailable,unavailable,unavailable,unavailable
Escherichia coli bacteriophage T2 (ATCC 11303-B2),$67.00,$56.95,unavailable,T2,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere:  Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudoalteromonas espejiana bacteriophage PM2 (ATCC 27025-B1),$376.00,$319.60,unavailable,PM2,1,frozen,ATCC  588: AMS medium,"Temperature: 30Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage phi 92 (ATCC 35860-B1),$376.00,$319.60,unavailable,Phi 92,1,freeze-dried,unavailable,unavailable,unavailable,Produces endo-N-acetylneuraminidase
Escherichia coli bacteriophage rH88 (ATCC 11303-B33),$235.00,$199.75,unavailable,rH88,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Enterococcus faecium bacteriophage 113 (ATCC 19950-B1),$376.00,$319.60,unavailable,113,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage T4 (ATCC 11303-B41),$235.00,$199.75,unavailable,"T4 rII 1241, partial deletion rII",1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pantoea ananatis bacteriophage Erh1 (ATCC 8366-B1),$376.00,$319.60,unavailable,Erh 1,1,freeze-dried,unavailable,unavailable,unavailable,unavailable
Staphylococcus aureus subsp. aureus bacteriophage CDC 81 (ATCC 27701-B1),$235.00,$199.75,unavailable,CDC 81,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Pseudomonas aeruginosa bacteriophage F116 (ATCC BAA-47-B1),$376.00,$319.60,unavailable,HER-18 [F116L],2,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,2Celsius  to 8Celsius,unavailable
Escherichia coli bacteriophage T3 (ATCC 11303-B3),$376.00,$319.60,unavailable,T3,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage PP7  (ATCC 15692-B4),$376.00,$319.60,unavailable,"PP7 [ATCC 15692-B2, ATCC 25247-B1]",1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Vibrio sp. bacteriophage (ATCC 11985-B1),$376.00,$319.60,unavailable,unavailable,1,frozen,ATCC  8: Nutrient Agar/Broth w/ 3% NaCl,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Vibrio cholerae bacteriophage 138 pe/8 (ATCC 14100-B1),$376.00,$319.60,unavailable,138,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 3C (ATCC 27703-B1),$235.00,$199.75,unavailable,3C,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Vibrio cholerae bacteriophage IV (ATCC 51352-B9),$376.00,$319.60,unavailable,IV,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Salmonella enterica subsp. enterica serovar Typhimurium bacteriophage P22 (ATCC 97540),$376.00,$319.60,unavailable,P22 [Argo4],1,freeze-dried,"ATCC  1065: LB Agar/Broth, Miller","Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,"Potential bacteremia therapeutic agent
This is one of six bacteriophage strains deposited at the ATCC (97537-97539 are lambda strains and 97540-97542 are P22 strains) that remain in the mouse circulatory system for long periods of time. They are potential therapeutic agents for bacteremias."
Pseudomonas aeruginosa bacteriophage 113 (ATCC 14213-B1),$376.00,$319.60,unavailable,113,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage T7 (ATCC BAA-1025-B2),$402.00,$341.70,unavailable,T7,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Salmonella enterica subsp. enterica serovar Typhimurium bacteriophage P22 (ATCC 19585-B1),$235.00,$199.75,unavailable,P22 [PLT-22(22)],1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Emerging infectious disease research
Escherichia coli bacteriophage T4 (ATCC 11303-B4),$72.00,$61.20,unavailable,T4,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Testing of aerosol containment on cell sorters
Staphylococcus aureus subsp. aureus bacteriophage 71 (ATCC 27697-B1),$550.00,$467.50,unavailable,71,1,frozen,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 3A (ATCC 27702-B1),$550.00,$467.50,unavailable,3A,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Mycobacterium tuberculosis bacteriophage DS6A (ATCC 25618-B2),"$1,159.00",$985.15,unavailable,DS6A,3,frozen,unavailable,unavailable,unavailable,unavailable
Streptococcus sp. bacteriophage (ATCC 21597-B1),"For-Profit:
$235.00",,unavailable,unavailable,2,freeze-dried,unavailable,unavailable,unavailable,Induction of lytic enzyme in Streptococcus sp. Group C
Xanthomonas citri subsp. malvacearum bacteriophage K (ATCC 14986-B1),"For-Profit:
$550.00",,unavailable,IMI strain K,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Xanthomonas citri subsp. malvacearum bacteriophage D (ATCC 14983-B1),$550.00,$467.50,unavailable,IMI strain D,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Xanthomonas citri subsp. malvacearum bacteriophage J (ATCC 14984-B1),$550.00,$467.50,unavailable,IMI strain J,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Xanthomonas citri subsp. malvacearum bacteriophage E (ATCC 14985-B1),$550.00,$467.50,unavailable,IMI strain E,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Xanthomonas citri subsp. malvacearum bacteriophage C (ATCC 14982-B1),$550.00,$467.50,unavailable,IMI strain C,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Lacticaseibacillus paracasei bacteriophage J1 (ATCC 27139-B1),$550.00,$467.50,unavailable,J1,1,freeze-dried,unavailable,unavailable,unavailable,unavailable
Vibrio cholerae bacteriophage S-20 (ATCC 51352-B3),$550.00,$467.50,unavailable,S-20,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 187 (ATCC 15564-B1),"For-Profit:
$550.00",,unavailable,187 [NCTC 9753],1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 30Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live   Culture: See Propagation Section,unavailable
Bacillus subtilis bacteriophage SPP1 (ATCC 27689-B1),"For-Profit:
$550.00",,unavailable,SPP1,1,frozen,unavailable,unavailable,unavailable,unavailable
Escherichia coli bacteriophage T7M (Meselson) (ATCC 11303-B38),"For-Profit:
$235.00",,unavailable,T7M (Meselson),1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage 250 (ATCC 11303-B20),$550.00,$467.50,unavailable,250,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Hafnia alvei bacteriophage 1672 (ATCC 51873-B1),$550.00,$467.50,unavailable,1672 [HER 272],1,freeze-dried,ATCC  3: Nutrient agar or nutrient broth,Temperature: 30Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 42E (ATCC 27690-B1),"For-Profit:
$376.00",,unavailable,42E,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Streptococcus pyogenes bacteriophage A1 (ATCC 12202-B1),$376.00,$319.60,unavailable,A1,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Vibrio cholerae bacteriophage M-4 (ATCC 51352-B4),"For-Profit:
$550.00",,unavailable,M-4,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Campylobacter jejuni subsp. jejuni bacteriophage 12 (ATCC 35922-B2),"For-Profit:
$550.00",,unavailable,12 [WI 3106],1,frozen,unavailable,unavailable,unavailable,unavailable
Escherichia coli bacteriophage PhiXcs70am-3 (ATCC 49696-B1),$550.00,$467.50,unavailable,PhiXcs70am-3,1,frozen,unavailable,unavailable,unavailable,unavailable
Pseudomonas aeruginosa bacteriophage M6 (ATCC BAA-31-B1),$550.00,$467.50,unavailable,HER-17 [M6Lindberg],1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37.0Celsius Atmosphere: Aerobic,unavailable,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 17 (ATCC 23361-B1),"For-Profit:
$235.00",,unavailable,17,1,frozen,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store vial at 4Celsius  upon receipt.  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Xanthomonas campestris bacteriophage RR 68 (ATCC 33437-B1),$550.00,$467.50,unavailable,RR 68,1,freeze-dried,unavailable,unavailable,unavailable,Characterization
Escherichia coli bacteriophage 205 (ATCC 11303-B12),$550.00,$467.50,unavailable,205,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage CDC 80 (ATCC 27700-B1),"For-Profit:
$550.00",,unavailable,CDC 80,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Pseudomonas aeruginosa bacteriophage Lindberg 16 (ATCC BAA-27-B1),$550.00,$467.50,unavailable,HER-2 [16Lindberg],1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37.0Celsius Atmosphere: Aerobic,unavailable,unavailable
Staphylococcus aureus subsp. aureus bacteriophage P1 (ATCC 11987-B1),$550.00,$467.50,unavailable,P1,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live   Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage 249 (ATCC 14214-B1),$550.00,$467.50,unavailable,249,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage fd (ATCC 15669-B2),$550.00,$467.50,unavailable,fd,1,freeze-dried,"ATCC  274: Tryptone broth, 1%","Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,unavailable
Mycobacterium sp. bacteriophage B1 (ATCC 23239-B1),$550.00,$467.50,unavailable,B1,1,freeze-dried,unavailable,unavailable,unavailable,unavailable
Lactobacillus paracasei subsp. paracasei bacteriophage PL-1 (ATCC 27092-B1),$550.00,$467.50,unavailable,PL-1,1,freeze-dried,unavailable,unavailable,unavailable,unavailable
Vibrio cholerae bacteriophage II (ATCC 51352-B7),"For-Profit:
$550.00",,unavailable,II,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage Lindberg 44 (ATCC BAA-81-B1),"For-Profit:
$550.00",,unavailable,HER-6 [44Lindberg],1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 77 (ATCC 27699-B1),$550.00,$467.50,unavailable,77,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Mycobacterium sp. bacteriophage (ATCC 11760-B1),$550.00,$467.50,unavailable,unavailable,2,freeze-dried,"ATCC  1395: Middlebrook 7H9 broth with ADC enrichment
ATCC  173: Middlebrook 7H10 agar with Middlebrook OADC enrichment",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
