Bacteroides ovatus Eggerth and Gagnon (ATCC 8483),$67.00,$56.95,NA,NA,[NCTC 11153],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,"Quality control strain for API and BBL products.
Control strain for anaerobe identification.",https://www.atcc.org/~/ps/8483.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 700786),$376.00,$319.60,seqeunce available,NA,RYC2056,2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,"Host for bacteriophages
Bacteriophage host
Potential host strain for the detection of bacteriophages in the environment
Water testing",https://www.atcc.org/~/ps/700786.ashx
Prevotella denticola (Shah and Collins) Shah and Collins emend. Wu et al. (ATCC 35308),$376.00,$319.60,NA,Bacteroides denticola Shah and Collins emend. Holdeman and Johnson,NCDO 2352 [1210],2,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1490: Modified chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35308.ashx
Finegoldia magna (Prevot) Murdoch and Shah (ATCC 15794),$376.00,$319.60,NA,Diplococcus magnus Prevot,"2974 [ATCC 14904, DSM 20470, GIFU 7629, NCTC 11804]",1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15794.ashx
Fusobacterium periodonticum Slots et al. (ATCC 33693),$376.00,$319.60,NA,NA,EK1-15,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33693.ashx
Eubacterium desmolans Morris et al. (ATCC 43058),$376.00,$319.60,NA,NA,NA,1,freeze-dried,ATCC  1515: Py-inositol (ATCC medium 1524) with 10 g i-inositol per liter of medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43058.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 25285),$67.00,$56.95,seqeunce available,NA,VPI 2553 [EN-2; NCTC 9343],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,"Media testing
Quality control strain
Susceptibility testing
Quality control strain for BBL and MicroScan products
Pharmaceutical and Personal Care",https://www.atcc.org/~/ps/25285.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC 17857),$376.00,$319.60,NA,Clostridium difficile (Hall and O'Toole) Prevot,870,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  1080: Schaedler broth","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Enteric Research,https://www.atcc.org/~/ps/17857.ashx
Clostridium chauvoei (Arloing et al.) Scott (ATCC 11956),$376.00,$319.60,NA,NA,20 [L.S. McClung 1652],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/11956.ashx
Clostridium beijerinckii Donker emend. Keis et al. (ATCC 39057),$376.00,$319.60,NA,Clostridium acetobutylicum McCoy et al. emend. Keis et al.,IFP 903,1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces acetoneProduces butyl alcohol butanol,https://www.atcc.org/~/ps/39057.ashx
Peptoniphilus harei (Murdoch et al.) Ezaki et al. (ATCC BAA-601),$376.00,$319.60,NA,NA,"DSM 10020 [CIP 105323, NCTC 13076, SBH 432]",2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-601.ashx
Peptostreptococcus anaerobius (Natvig) Kluyver and van Niel (ATCC 27337),$67.00,$56.95,NA,NA,"VPI 4330 [4372, NCTC 11460]",1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Media testingQuality control,https://www.atcc.org/~/ps/27337.ashx
Parabacteroides distasonis (Eggerth and Gagnon) Sakamoto and Benno (ATCC BAA-1295),$376.00,$319.60,NA,Bacteroides distasonis Eggerth and Gagnon,Vitek 400127 [NSB 50047],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Quality control strain,https://www.atcc.org/~/ps/BAA-1295.ashx
Bifidobacterium pseudolongum subsp. pseudolongum Mitsuoka (ATCC 25526),$376.00,$319.60,NA,Bifidobacterium pseudolongum Mitsuoka,PNC-2-9G,1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/25526.ashx
Eubacterium desmolans Morris et al. (ATCC 43058),$376.00,$319.60,NA,NA,NA,1,freeze-dried,ATCC  1515: Py-inositol (ATCC medium 1524) with 10 g i-inositol per liter of medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43058.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 25285),$67.00,$56.95,seqeunce available,NA,VPI 2553 [EN-2; NCTC 9343],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,"Media testing
Quality control strain
Susceptibility testing
Quality control strain for BBL and MicroScan products
Pharmaceutical and Personal Care",https://www.atcc.org/~/ps/25285.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC 17857),$376.00,$319.60,NA,Clostridium difficile (Hall and O'Toole) Prevot,870,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  1080: Schaedler broth","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Enteric Research,https://www.atcc.org/~/ps/17857.ashx
Clostridium chauvoei (Arloing et al.) Scott (ATCC 11956),$376.00,$319.60,NA,NA,20 [L.S. McClung 1652],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/11956.ashx
Eubacterium ramulus Moore et al. (ATCC 29099),$376.00,$319.60,NA,NA,VPI C6-27,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29099.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 43936),$376.00,$319.60,NA,NA,F1354 [WAL 78-235H],2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/43936.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC 43596-FZ),$422.00,$358.70,NA,Clostridium difficile (Hall and O'Toole) Prevot,545,2,frozen,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere:  Anaerobic",-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/43596-FZ.ashx
Atopobium minutum (Hauduroy et al.) Collins and Wallbanks (ATCC 33267),$376.00,$319.60,NA,Lactobacillus minutus (Hauduroy et al.) Moore and Holdeman,"VPI 9428 [DSM 20586, NCFB 2751]",1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33267.ashx
Prevotella loescheii (Holdeman and Johnson) Shah and Collins emend. Wu et al. (ATCC 15930),$235.00,$199.75,NA,Bacteroides oratus Loesche et al.,"8B [NCTC 11321, VPI 0037, VPI 9085]",2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15930.ashx
Porphyromonas gingivalis (Coykendall et al.) Shah and Collins (ATCC 33277),$251.00,$213.35,seqeunce available,Bacteroides gingivalis Coykendall et al.,2561,2,freeze-dried,ATCC  2722: Supplemented Tryptic Soy Broth/Agar,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Quality control strain,https://www.atcc.org/~/ps/33277.ashx
"Dorea sp.
 (ATCC BAA-2280)",$376.00,$319.60,NA,NA,6-3-54 A FAA,2,freeze-dried,"ATCC  1705: Brucella Agar/Broth w/ 5% Defibrinated Sheep Blood
ATCC  1490: Modified chopped meat medium",Temperature: 37Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2280.ashx
Butyrivibrio proteoclasticus (Attwood et al.) Moon et al. (ATCC 51982),$402.00,$341.70,seqeunce available,Clostridium proteoclasticum Attwood et al.,B316,1,freeze-dried,"ATCC  1102: Chopped meat carbohydrate medium with 0.1% cellobiose, 0.1% maltose, 0.1% starch, and 0.1% Tween 80",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/51982.ashx
Clostridium sporogenes (Metchnikoff) Bergey et al. (ATCC 15579),$402.00,$341.70,NA,Clostridium thiaminolyticum (Kuno) Kimura and Liao,NA,1,freeze-dried,"ATCC  38: Beef liver medium for anaerobes
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Produces thiaminase pyridinylase thiaminase I,https://www.atcc.org/~/ps/15579.ashx
Bacteroides ovatus Eggerth and Gagnon (ATCC BAA-1296),$402.00,$341.70,NA,NA,Vitek 400963; NSB 24257,2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Quality control strain,https://www.atcc.org/~/ps/BAA-1296.ashx
Clostridium beijerinckii Donker emend. Keis et al. (ATCC 39057),$376.00,$319.60,NA,Clostridium acetobutylicum McCoy et al. emend. Keis et al.,IFP 903,1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces acetoneProduces butyl alcohol butanol,https://www.atcc.org/~/ps/39057.ashx
Eubacterium nodatum Holdeman et al. (ATCC 33099),$376.00,$319.60,NA,NA,VPI D6 A-5 [CIP 104213T],2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/33099.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC BAA-2283),$376.00,$319.60,NA,Bacteroides sp.,2-1-56 FAA,2,freeze-dried,"ATCC  1827: BHI with heat-inactivated fetal bovine serum and glucose
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2283.ashx
Porphyromonas gingivalis (Coykendall et al.) Shah and Collins (ATCC BAA-1703),$402.00,$341.70,NA,NA,FDC 381,2,frozen,"ATCC  2722: Supplemented Tryptic Soy Broth/Agar
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1703.ashx
Bifidobacterium pseudocatenulatum Scardovi et al. (ATCC 27919),$376.00,$319.60,NA,NA,B1279 [CIP 104168T],1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/27919.ashx
,$67.00,$56.95,NA,Bacteroides ureolyticus Jackson and Goodman,NCTC 10941,2,freeze-dried,"ATCC  1539: Modified chopped meat medium (ATCC medium 1490) with formate and fumarate
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Quality control strain,https://www.atcc.org/~/ps/33387.ashx
Peptoniphilus harei (Murdoch et al.) Ezaki et al. (ATCC BAA-601),$376.00,$319.60,NA,NA,"DSM 10020 [CIP 105323, NCTC 13076, SBH 432]",2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-601.ashx
Peptostreptococcus anaerobius (Natvig) Kluyver and van Niel (ATCC 27337),$67.00,$56.95,NA,NA,"VPI 4330 [4372, NCTC 11460]",1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Media testingQuality control,https://www.atcc.org/~/ps/27337.ashx
Clostridium spiroforme Kaneuchi et al. (ATCC 29900),$376.00,$319.60,NA,NA,"[NCTC 11211, VPI C28-23-1A, DSM 1552]",1,freeze-dried,ATCC  1004: Sweet E broth for anaerobes,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/29900.ashx
Parabacteroides distasonis (Eggerth and Gagnon) Sakamoto and Benno (ATCC BAA-1295),$376.00,$319.60,NA,Bacteroides distasonis Eggerth and Gagnon,Vitek 400127 [NSB 50047],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Quality control strain,https://www.atcc.org/~/ps/BAA-1295.ashx
Clostridium innocuum Smith and King (ATCC 14501),$376.00,$319.60,NA,NA,B-3,1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14501.ashx
Bifidobacterium animalis subsp. animalis (Mitsuoka) Scardovi and Trovatelli (ATCC 25527),$376.00,$319.60,NA,Bifidobacterium longum subsp. animalis Mitsuoka,"R 101-8 [AS 1.2268, BCRC 14668, CCUG 24606, CCUG 33907, CIP 105419, DSM 20104, HAMBI 112, ISL 120, JCM 1190, KCTC 3125, LMG 10508, NCIMB 702242]",1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/25527.ashx
Clostridium kluyveri Barker and Taha (ATCC 8527),$376.00,$319.60,NA,NA,"K1 [ATCC 12489, NCIB 10680]",1,freeze-dried,"ATCC  1120: Clostridium Kluyveri 
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/8527.ashx
Eubacterium biforme (Eggerth) Prevot (ATCC 27806),$376.00,$319.60,NA,NA,VPI C17-5,1,freeze-dried,"ATCC  737: Chopped meat medium (ATCC medium 593) with 1% Tween 80
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/27806.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC 43593),$376.00,$319.60,NA,Clostridium difficile (Hall and O'Toole) Prevot,1351,2,freeze-dried,"ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood
ATCC  2107: Modified Reinforced Clostridial","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/43593.ashx
Eubacterium coprostanoligenes Freier et al. (ATCC 51222),$376.00,$319.60,NA,NA,HL,1,freeze-dried,"ATCC  1872: Base cholesterol medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Reduces cholesterol,https://www.atcc.org/~/ps/51222.ashx
Bifidobacterium bifidum (Tissier) Orla-Jensen (ATCC 15696),$376.00,$319.60,seqeunce available,NA,S28a (Variant b),1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15696.ashx
Fusobacterium nucleatum subsp. nucleatum Knorr (ATCC 23726),$402.00,$341.70,NA,Fusobacterium fusiforme (Veillon and Zuber) Hoffman,VPI 4351 [1210],1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/23726.ashx
Megamonas hypermegale (Harrison and Hansen) Shah and Collins (ATCC 25560),$376.00,$319.60,NA,Bacteroides hypermegas Harrison and Hansen,VPI 2366 [NCTC10570; EB/F/61/42],1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  593: Chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/25560.ashx
Odoribacter splanchnicus (Werner et al.) Hardham et al. (ATCC 29572),$376.00,$319.60,NA,Bacteroides splanchnicus Werner et al.,NCTC 10825 [1651/6],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/29572.ashx
Porphyromonas uenonis Finegold et al. (ATCC BAA-906),$376.00,$319.60,NA,NA,WAL 9902 [CCUG 48615],2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-906.ashx
Tannerella forsythia (Tanner et al.) Sakamoto et al. (ATCC 700198),$376.00,$319.60,NA,Bacteroides forsythus Tanner et al.,VPI D141L-09,2,frozen,ATCC  1921: NAM medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/700198.ashx
Clostridium saccharolyticum Murray et al. (ATCC 35040),$376.00,$319.60,NA,NA,WM1 [NRCC 2533],1,freeze-dried,ATCC  1118: Methanobacteria medium (ATCC medium 1045) with 0.2% yeast extract and 0.5% glucose,Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35040.ashx
Clostridium cochlearium (Douglas et al.) Bergey et al. (ATCC 17787),$376.00,$319.60,NA,NA,1243,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/17787.ashx
Bacteroides pectinophilus Jensen and Canale-Parola (ATCC 43243),$376.00,$319.60,NA,NA,N3,1,frozen,"ATCC  1547: Anaerobic D-gluconate
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic gas mixture, 80% N2-10% CO2-10% H2",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Produces exopolygalacturonate lyase exopectate lyase,https://www.atcc.org/~/ps/43243.ashx
Clostridium saccharolyticum Murray et al. (ATCC 35040),$376.00,$319.60,NA,NA,WM1 [NRCC 2533],1,freeze-dried,ATCC  1118: Methanobacteria medium (ATCC medium 1045) with 0.2% yeast extract and 0.5% glucose,Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35040.ashx
Clostridium cochlearium (Douglas et al.) Bergey et al. (ATCC 17787),$376.00,$319.60,NA,NA,1243,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/17787.ashx
Ruminococcus torques Holdeman and Moore (ATCC 35915),$376.00,$319.60,NA,NA,IX-70 [VPI 13831],1,freeze-dried,"ATCC  1016: Chopped meat carbohydrate medium (ATCC  593) with rumen fluid
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Degrades mucins mucin,https://www.atcc.org/~/ps/35915.ashx
Lachnospira multipara Bryant and Small (ATCC 19207),$376.00,$319.60,NA,NA,"[ATCC 12563, D32, DSM 3073]",1,frozen,"ATCC  1237: Modified peptone-yeast extract glucose (MPYG)
ATCC  602: E medium for Anaerobes",Temperature: 35Celsius  to 40Celsius Atmosphere: Anaerobic,-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/19207.ashx
Fusobacterium varium (Eggerth and Gagnon) Moore and Holdeman (ATCC 27725),$376.00,$319.60,NA,NA,NA,1,freeze-dried,ATCC  724: CML medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Quality control strain,https://www.atcc.org/~/ps/27725.ashx
Ruminococcus albus Hungate (ATCC 27210),$402.00,$341.70,NA,NA,7 [NCDO 2250],1,freeze-dried,ATCC  158: RGCA,"Temperature: 37.0Celsius 
Atmosphere: Under a gas mixture of 97% CO2-3% H2 or Anaerobic CO2",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Biotechnology,https://www.atcc.org/~/ps/27210.ashx
Porphyromonas gingivalis (Coykendall et al.) Shah and Collins (ATCC BAA-308),$402.00,$341.70,seqeunce available,NA,W83,2,freeze-dried,"ATCC  2722: Supplemented Tryptic Soy Broth/Agar
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-308.ashx
Prevotella melaninogenica (Oliver and Wherry) Shah and Collins emend. Wu et al. (ATCC 700524),$376.00,$319.60,NA,NA,361B,2,freeze-dried,ATCC  2722: Supplemented Tryptic Soy Broth/Agar,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Produces hemolysin,https://www.atcc.org/~/ps/700524.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29770),$376.00,$319.60,NA,NA,12256/P8,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29770.ashx
Fusobacterium necrophorum subsp. necrophorum (Flugge) Moore and Holdeman (ATCC 27852),$376.00,$319.60,NA,NA,VPI 6054-A,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/27852.ashx
