Clostridioides difficile (Prevot) Lawson et al. (ATCC 17858),$376.00,$319.60,unavailable,1253,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Toxin B production confirmed by cytotoxicity assay using Vero cells (ATCC CCL-81)Enteric Research
Alistipes shahii (ATCC BAA-1179),$376.00,$319.60,unavailable,WAL 8301; CCUG 48947,2,frozen,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Porphyromonas catoniae (Moore and Moore) Willems and Collins (ATCC 51270),$376.00,$319.60,unavailable,VPI N3B-3,1,freeze-dried,ATCC  2722: Supplemented Tryptic Soy Broth/Agar,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Mobiluncus mulieris Spiegel and Roberts (ATCC 35243),$402.00,$341.70,seqeunce available,SV 17J,1,freeze-dried,"ATCC  1257: ETSA medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium acetobutylicum McCoy et al. emend. Keis et al. (ATCC 4259),$235.00,$199.75,unavailable,"NCTC 619 [L.S. McClung 2289, McCoy and McClung strain T, NCIB 619]",1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,"Produces 1-butanol N-butanol, N-butyl alcohol, n-butanolProduces acetone"
Clostridium novyi (Migula) Bergey et al. (ATCC 27606),$235.00,$199.75,unavailable,VPI 8099,2,freeze-dried,ATCC  1589: Modified chopped meat medium (ATCC medium 1490) with 1% glucose,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Media testingProduces toxin B
Holdemania filiformis Willems et al. (ATCC 51649),$376.00,$319.60,seqeunce available,VPI J1-31 of group S14,1,freeze-dried,"ATCC  1015: Chopped meat carbohydrate medium (ATCC  593) with 0.1% cellobiose, 0.1% maltose and 0.1% starch
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,2Celsius  to 8Celsius,unavailable
Bacteroides eggerthii Holdeman and Moore (ATCC 27754),$376.00,$319.60,seqeunce available,VPI T5-42B-1 [NCTC 11155],2,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Ruminococcus gnavus Moore et al. (ATCC 35913),$376.00,$319.60,seqeunce available,AB [VI-268],1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Blautia coccoides (ATCC 29236),$376.00,$319.60,seqeunce available,"CLC-1 [NCTC 11035, DSM 935, JCM 1395]",1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium tertium (Henry) Bergey et al. (ATCC 14573),$376.00,$319.60,unavailable,795,1,freeze-dried,"ATCC  38: Beef liver medium for anaerobes
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,2Celsius  to 8Celsius,unavailable
Bifidobacterium animalis subsp. lactis (ATCC BAA-2848),$376.00,$319.60,unavailable,IDCC 4301,1,frozen,ATCC  416: Lactobacilli MRS Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Probiotics research
Clostridium sporogenes (Metchnikoff) Bergey et al. (ATCC 11437),$235.00,$199.75,seqeunce available,L.S. McClung 2006,1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Media testingQuality controlSterility testingPharmaceutical and Personal Care
Clostridioides difficile (Prevot) Lawson et al. (ATCC BAA-1873),$376.00,$319.60,unavailable,5283,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,Enteric Research
Clostridium leptum Moore et al. (ATCC 29065),$402.00,$341.70,unavailable,VPI T7-24-2 [DSM 753],1,freeze-dried,"ATCC  2751: Modified Chopped Meat  w/ 10mM Maltose
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Ruminococcus callidus Holdeman and Moore (ATCC 27760),$376.00,$319.60,unavailable,VPI S7-31,1,frozen,"ATCC  2993: Peptone Yeast Extract Broth Basal  with Glucose
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bifidobacterium bifidum (Tissier) Orla-Jensen (ATCC BAA-2850),$376.00,$319.60,unavailable,IDCC 4201,1,frozen,ATCC  416: Lactobacilli MRS Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Probiotics research
Bifidobacterium breve Reuter (ATCC BAA-2849),$376.00,$319.60,unavailable,IDCC 4401,1,frozen,ATCC  416: Lactobacilli MRS Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Probiotics research
Clostridium difficile (Hall and O'Toole) Prevot (ATCC BAA-2826),$550.00,$467.50,unavailable,tcdC-12 CD01655,2,frozen,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Geobacter sulfurreducens Caccavo et al. (ATCC BAA-2815),$376.00,$319.60,unavailable,KN400,1,frozen,"ATCC  1957: Geobacter medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 30Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Tannerella forsythia (Tanner et al.) Sakamoto et al. (ATCC BAA-2717),$376.00,$319.60,unavailable,92A2,2,frozen,ATCC  1921: NAM medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Blautia hydrogenotrophica (ATCC BAA-2371),$376.00,$319.60,unavailable,unavailable,1,freeze-dried,"ATCC  5608: PY  (M2-VPI) With D-Glucose w/ Durham Tube

ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Prevotella corporis (Johnson and Holdeman) Shah and Collins (ATCC 33547),$376.00,$319.60,unavailable,VPI 9342 [N532-70A],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,2Celsius  to 8Celsius,unavailable
Clostridium haemolyticum (Hall) Scott et al. (ATCC 9650),$251.00,$213.35,unavailable,29866 (Folsom) [L.S. McClung 2027],2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacteroides vulgatus Eggerth and Gagnon (ATCC 8482),"For-Profit:
$234.00",,seqeunce available,[NCTC 11154],2,frozen,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Media testingQuality control strainSterility testingPharmaceutical and Personal Care
Clostridioides difficile (Prevot) Lawson et al. (ATCC BAA-1382),$376.00,$319.60,unavailable,630,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Enteric Research
Ruminococcus gnavus Moore et al. (ATCC 29149),$402.00,$341.70,unavailable,VPI C7-9,1,freeze-dried,"ATCC  158: RGCA
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacteroides ovatus Eggerth and Gagnon (ATCC 8483),$67.00,$56.95,unavailable,[NCTC 11153],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,"Quality control strain for API and BBL products.
Control strain for anaerobe identification."
Finegoldia magna (Prevot) Murdoch and Shah (ATCC 15794),$376.00,$319.60,unavailable,"2974 [ATCC 14904, DSM 20470, GIFU 7629, NCTC 11804]",1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Fusobacterium periodonticum Slots et al. (ATCC 33693),$376.00,$319.60,unavailable,EK1-15,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium desmolans Morris et al. (ATCC 43058),$376.00,$319.60,unavailable,unavailable,1,freeze-dried,ATCC  1515: Py-inositol (ATCC medium 1524) with 10 g i-inositol per liter of medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 25285),$67.00,$56.95,seqeunce available,VPI 2553 [EN-2; NCTC 9343],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,"Media testing
Quality control strain
Susceptibility testing
Quality control strain for BBL and MicroScan products
Pharmaceutical and Personal Care"
Clostridioides difficile (Prevot) Lawson et al. (ATCC 17857),$376.00,$319.60,unavailable,870,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  1080: Schaedler broth","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Enteric Research
Clostridium chauvoei (Arloing et al.) Scott (ATCC 11956),$376.00,$319.60,unavailable,20 [L.S. McClung 1652],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium beijerinckii Donker emend. Keis et al. (ATCC 39057),$376.00,$319.60,unavailable,IFP 903,1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Produces acetoneProduces butyl alcohol butanol
Peptoniphilus harei (Murdoch et al.) Ezaki et al. (ATCC BAA-601),$376.00,$319.60,unavailable,"DSM 10020 [CIP 105323, NCTC 13076, SBH 432]",2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Peptostreptococcus anaerobius (Natvig) Kluyver and van Niel (ATCC 27337),$67.00,$56.95,unavailable,"VPI 4330 [4372, NCTC 11460]",1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Media testingQuality control
Parabacteroides distasonis (Eggerth and Gagnon) Sakamoto and Benno (ATCC BAA-1295),$376.00,$319.60,unavailable,Vitek 400127 [NSB 50047],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Quality control strain
Bifidobacterium pseudolongum subsp. pseudolongum Mitsuoka (ATCC 25526),$376.00,$319.60,unavailable,PNC-2-9G,1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Eubacterium desmolans Morris et al. (ATCC 43058),$376.00,$319.60,unavailable,unavailable,1,freeze-dried,ATCC  1515: Py-inositol (ATCC medium 1524) with 10 g i-inositol per liter of medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 25285),$67.00,$56.95,seqeunce available,VPI 2553 [EN-2; NCTC 9343],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,"Media testing
Quality control strain
Susceptibility testing
Quality control strain for BBL and MicroScan products
Pharmaceutical and Personal Care"
Clostridioides difficile (Prevot) Lawson et al. (ATCC 17857),$376.00,$319.60,unavailable,870,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  1080: Schaedler broth","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Enteric Research
Clostridium chauvoei (Arloing et al.) Scott (ATCC 11956),$376.00,$319.60,unavailable,20 [L.S. McClung 1652],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium ramulus Moore et al. (ATCC 29099),$376.00,$319.60,unavailable,VPI C6-27,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 43936),$376.00,$319.60,unavailable,F1354 [WAL 78-235H],2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridioides difficile (Prevot) Lawson et al. (ATCC 43596-FZ),$422.00,$358.70,unavailable,545,2,frozen,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere:  Anaerobic",-80Celsius  or colder,unavailable
Atopobium minutum (Hauduroy et al.) Collins and Wallbanks (ATCC 33267),$376.00,$319.60,unavailable,"VPI 9428 [DSM 20586, NCFB 2751]",1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella loescheii (Holdeman and Johnson) Shah and Collins emend. Wu et al. (ATCC 15930),$235.00,$199.75,unavailable,"8B [NCTC 11321, VPI 0037, VPI 9085]",2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Anaerococcus tetradius (Ezaki et al.) Ezaki et al. (ATCC 35098),$376.00,$319.60,unavailable,"GIFU 7672 [CCM 3634, CCUG 17637, CIP 103927, DSM 2951, GIFU 7672, JCM 1964, LMG 14264]",1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Characterization
Atopobium rimae (Olsen et al.) Collins and Wallbanks (ATCC 49626),$402.00,$341.70,seqeunce available,VPI D140H-11A [NCFB 2896],1,freeze-dried,ATCC  1482: PYG plus 0.1% Tween 80,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridioides difficile (Prevot) Lawson et al. (ATCC 43599),$376.00,$319.60,unavailable,2022,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 35Celsius  to 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Enteric Research
Bifidobacterium pseudolongum subsp. pseudolongum Mitsuoka (ATCC 25526),$376.00,$319.60,unavailable,PNC-2-9G,1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Eubacterium ramulus Moore et al. (ATCC 29099),$376.00,$319.60,unavailable,VPI C6-27,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 43936),$376.00,$319.60,unavailable,F1354 [WAL 78-235H],2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridioides difficile (Prevot) Lawson et al. (ATCC 43596-FZ),$422.00,$358.70,unavailable,545,2,frozen,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere:  Anaerobic",-80Celsius  or colder,unavailable
Atopobium minutum (Hauduroy et al.) Collins and Wallbanks (ATCC 33267),$376.00,$319.60,unavailable,"VPI 9428 [DSM 20586, NCFB 2751]",1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella loescheii (Holdeman and Johnson) Shah and Collins emend. Wu et al. (ATCC 15930),$235.00,$199.75,unavailable,"8B [NCTC 11321, VPI 0037, VPI 9085]",2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Porphyromonas gingivalis (Coykendall et al.) Shah and Collins (ATCC 33277),$251.00,$213.35,seqeunce available,2561,2,freeze-dried,ATCC  2722: Supplemented Tryptic Soy Broth/Agar,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Quality control strain
"Dorea sp.
 (ATCC BAA-2280)",$376.00,$319.60,unavailable,6-3-54 A FAA,2,freeze-dried,"ATCC  1705: Brucella Agar/Broth w/ 5% Defibrinated Sheep Blood
ATCC  1490: Modified chopped meat medium",Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,unavailable
Butyrivibrio proteoclasticus (Attwood et al.) Moon et al. (ATCC 51982),$402.00,$341.70,seqeunce available,B316,1,freeze-dried,"ATCC  1102: Chopped meat carbohydrate medium with 0.1% cellobiose, 0.1% maltose, 0.1% starch, and 0.1% Tween 80",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium sporogenes (Metchnikoff) Bergey et al. (ATCC 15579),$402.00,$341.70,unavailable,unavailable,1,freeze-dried,"ATCC  38: Beef liver medium for anaerobes
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Produces thiaminase pyridinylase thiaminase I
Bacteroides ovatus Eggerth and Gagnon (ATCC BAA-1296),$402.00,$341.70,unavailable,Vitek 400963; NSB 24257,2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Quality control strain
Eubacterium nodatum Holdeman et al. (ATCC 33099),$376.00,$319.60,unavailable,VPI D6 A-5 [CIP 104213T],2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC BAA-2283),$376.00,$319.60,unavailable,2-1-56 FAA,2,freeze-dried,"ATCC  1827: BHI with heat-inactivated fetal bovine serum and glucose
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Porphyromonas gingivalis (Coykendall et al.) Shah and Collins (ATCC BAA-1703),$402.00,$341.70,unavailable,FDC 381,2,frozen,"ATCC  2722: Supplemented Tryptic Soy Broth/Agar
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bifidobacterium pseudocatenulatum Scardovi et al. (ATCC 27919),$376.00,$319.60,unavailable,B1279 [CIP 104168T],1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
,$67.00,$56.95,unavailable,NCTC 10941,2,freeze-dried,"ATCC  1539: Modified chopped meat medium (ATCC medium 1490) with formate and fumarate
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Quality control strain
Clostridium spiroforme Kaneuchi et al. (ATCC 29900),$376.00,$319.60,unavailable,"[NCTC 11211, VPI C28-23-1A, DSM 1552]",1,freeze-dried,ATCC  1004: Sweet E broth for anaerobes,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Eubacterium coprostanoligenes Freier et al. (ATCC 51222),$376.00,$319.60,unavailable,HL,1,freeze-dried,"ATCC  1872: Base cholesterol medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Reduces cholesterol
Bifidobacterium bifidum (Tissier) Orla-Jensen (ATCC 15696),$376.00,$319.60,seqeunce available,S28a (Variant b),1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Fusobacterium nucleatum subsp. nucleatum Knorr (ATCC 23726),$402.00,$341.70,unavailable,VPI 4351 [1210],1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Megamonas hypermegale (Harrison and Hansen) Shah and Collins (ATCC 25560),$376.00,$319.60,unavailable,VPI 2366 [NCTC10570; EB/F/61/42],1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  593: Chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Odoribacter splanchnicus (Werner et al.) Hardham et al. (ATCC 29572),$376.00,$319.60,unavailable,NCTC 10825 [1651/6],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Porphyromonas uenonis Finegold et al. (ATCC BAA-906),$376.00,$319.60,unavailable,WAL 9902 [CCUG 48615],2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",unavailable,unavailable
Tannerella forsythia (Tanner et al.) Sakamoto et al. (ATCC 700198),$376.00,$319.60,unavailable,VPI D141L-09,2,frozen,ATCC  1921: NAM medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
